YearID	gridcode	Shape_Leng	Shape_Area	year
2017_711	1	10301.95	3377906.16	2017
2017_712	1	46443.53	34415820.96	2017
2017_713	1	12061.14	3580692.12	2017
2017_714	1	9488.87	3366596.99	2017
2017_715	1	9617.99	2257331.76	2017
2017_716	1	10426.34	2940039.43	2017
2017_717	1	15957.44	5373402.35	2017
2017_718	1	11425.18	4067463.28	2017
2017_719	1	17110.63	8109075.95	2017
2017_720	1	10493.42	2920191.71	2017
2017_721	1	24811.69	11032124.12	2017
2017_722	1	7500.44	2251321.37	2017
2017_723	1	23459.97	9954928.43	2017
2017_724	1	24757.41	11301088.38	2017
2017_725	1	16777.72	6737305.77	2017
2017_726	1	8597.89	2697480.7	2017
2017_727	1	8576.66	2460189.82	2017
2017_728	1	11405	3152354.83	2017
2017_729	1	19207.89	8101266.5	2017
2017_730	1	15226.38	4289311.75	2017
2017_731	1	16266.21	8732159.79	2017
2017_732	1	173079.45	123293850.1	2017
2017_733	1	12311.14	4283022.57	2017
2017_734	1	13336.38	5202869.26	2017
2017_735	1	7583.96	2912130	2017
2017_736	1	11239.65	3854292.51	2017
2017_737	1	11300.75	4051806.67	2017
2017_738	1	8507.19	2930345.65	2017
2017_739	1	31939.58	21438121.21	2017
2017_740	1	11378.02	3585338.72	2017
2017_741	1	36550.41	22801017.04	2017
2017_742	1	33012.22	20044683.98	2017
2017_743	1	16065.85	5153178.25	2017
2017_744	1	21865.96	13581542.92	2017
2017_745	1	9405.55	2478975.28	2017
2017_746	1	36547.59	34571077.99	2017
2017_747	1	12365.77	4472967.83	2017
2017_748	1	51682.54	22582225.81	2017
2017_749	1	71363.38	37741109.91	2017
2017_750	1	15219.98	4285532.22	2017
2017_751	1	9382.53	2467089.67	2017
2017_752	1	17063.67	6801573.43	2017
2017_753	1	28129.26	16019439.73	2017
2017_754	1	13962.82	4257188.03	2017
2017_755	1	45605.22	18451835.97	2017
2017_756	1	25374.79	11549143.82	2017
2017_757	1	10314.02	2709068.44	2017
2017_758	1	8376.25	2463586.81	2017
2017_759	1	13259.49	4471712.92	2017
2017_760	1	17011.45	4957534.98	2017
2017_761	1	8511.83	2707954.13	2017
2017_762	1	10370.06	5146032.17	2017
2017_763	1	16241.87	7008744.01	2017
2017_764	1	27426.64	11498808.62	2017
2017_765	1	28221.55	9400676.74	2017
2017_766	1	9506.96	3379284.64	2017
2017_767	1	16142.4	9047667.97	2017
2017_768	1	17857.51	7392777.37	2017
2017_769	1	7695.28	2469124.73	2017
2017_770	1	20717.83	10372532.74	2017
2017_771	1	10308026.67	12738822734	2017
2017_772	1	6582.84	2463054.96	2017
2017_773	1	16095.08	6071473.35	2017
2017_774	1	34678.73	15649744.5	2017
2017_775	1	14958.03	5150476.87	2017
2017_776	1	23518.04	8716584.14	2017
2017_777	1	57848.39	32562919.35	2017
2017_778	1	20650.74	10754484.12	2017
2017_779	1	9507.28	3604869.65	2017
2017_780	1	29135	13670337.89	2017
2017_781	1	13177.61	4710646.54	2017
2017_782	1	96351.7	56651449.23	2017
2017_783	1	18847.89	7609374.86	2017
2017_784	1	30118.63	11043667.42	2017
2017_785	1	14076.55	6058377.11	2017
2017_786	1	138378.03	78414515.92	2017
2017_787	1	76497.56	53332720.97	2017
2017_788	1	13289.81	4267510.66	2017
2017_789	1	16186.58	8307396.35	2017
2017_790	1	22664.83	11092158.71	2017
2017_791	1	9509.79	2930446.94	2017
2017_792	1	10218.88	3618193.14	2017
2017_793	1	36603.03	15675496.49	2017
2017_794	1	39614.51	19820740.08	2017
2017_795	1	8399.22	2477304.43	2017
2017_796	1	7517.09	2714143.7	2017
2017_797	1	10492.07	3816869.84	2017
2017_798	1	24359.81	9278638.85	2017
2017_799	1	14265.84	4252176.34	2017
2017_800	1	12199.12	5628357.54	2017
2017_801	1	8470.25	3128853.76	2017
2017_802	1	10531.32	3393543.38	2017
2017_803	1	13292.35	4493805.51	2017
2017_804	1	13324.51	3838460.2	2017
2017_805	1	28481.56	10109664.11	2017
2017_806	1	9387.19	3817223.28	2017
2017_807	1	20740.27	11187123.17	2017
2017_808	1	19956.33	8508685.95	2017
2017_809	1	167091.55	125483982.3	2017
2017_810	1	45233.45	25134771.94	2017
2017_811	1	33093.2	10505950.19	2017
2017_812	1	7591.71	2693450.24	2017
2017_813	1	20634.63	7230148.78	2017
2017_814	1	9407.5	4058881.95	2017
2017_815	1	21956.86	7613545.04	2017
2017_816	1	18684.76	9669287.8	2017
2017_817	1	11263.25	3355038.42	2017
2017_818	1	7618.3	2260394.55	2017
2017_819	1	14238.06	6107945.33	2017
2017_820	1	16141.96	6559080.29	2017
2017_821	1	29257.86	14361506.76	2017
2017_822	1	20851.17	7914906.63	2017
2017_823	1	15082.26	5164445.32	2017
2017_824	1	11178.93	2693423.92	2017
2017_825	1	16048.54	6707238.38	2017
2017_826	1	66209.96	67550131.83	2017
2017_827	1	15028.63	4746754.04	2017
2017_828	1	11177.61	5385709.58	2017
2017_829	1	11185.76	4044911.01	2017
2017_830	1	12180.35	4264936.59	2017
2017_831	1	10629.73	2937676.95	2017
2017_832	1	26566.36	7179933.28	2017
2017_833	1	8520.43	2713631.27	2017
2017_834	1	28132.25	13542767.98	2017
2017_835	1	7605.31	2252645.06	2017
2017_836	1	35793.6	23938722.49	2017
2017_837	1	17153.42	5589705.84	2017
2017_838	1	20852.41	8368494.68	2017
2017_839	1	110548.75	80262418.9	2017
2017_840	1	39445.36	31210031.49	2017
2017_841	1	10299.72	3828687.05	2017
2017_842	1	20785.41	7865503.56	2017
2017_843	1	44460.75	21338536.56	2017
2017_844	1	21049.64	8359266.61	2017
2017_845	1	20573.01	13704133.06	2017
2017_846	1	124123.64	75203666.55	2017
2017_847	1	18871.91	7404762.71	2017
2017_848	1	28023.45	12185972.91	2017
2017_849	1	20101.65	8318510.63	2017
2017_850	1	28356.11	11524537.57	2017
2017_851	1	83741.65	60100501.08	2017
2017_852	1	13301.81	3825056.31	2017
2017_853	1	519232.15	532271054.8	2017
2017_854	1	7485.39	2916641.43	2017
2017_855	1	29136.98	16139201.89	2017
2017_856	1	7582.51	2462869.59	2017
2017_857	1	18884.79	6066707.81	2017
2017_858	1	14977.73	7634971.79	2017
2017_859	1	9273.89	3362510.46	2017
2017_860	1	50283.81	22481828.48	2017
2017_861	1	23624.88	7601121.03	2017
2017_862	1	40351.46	20561729.15	2017
2017_863	1	161260.46	163450456.2	2017
2017_864	1	40768.13	22790099.94	2017
2017_865	1	15287.56	6508078.98	2017
2017_866	1	11272.2	5376974.94	2017
2017_867	1	14057.85	6267894.92	2017
2017_868	1	17990.87	10114523.11	2017
2017_869	1	14070.63	7848709.76	2017
2017_870	1	15046.3	4693610.79	2017
2017_871	1	18757.17	8518402.19	2017
2017_872	1	39404.43	12773029.27	2017
2017_873	1	22650.73	10854291.51	2017
2017_874	1	14173.92	5604646.37	2017
2017_875	1	9573.91	3128020.03	2017
2017_876	1	8610.57	2478960.97	2017
2017_877	1	24370.37	8987213.81	2017
2017_878	1	19954.15	7012828.08	2017
2017_879	1	33056.53	11671273.85	2017
2017_880	1	101587.95	63058686.44	2017
2017_881	1	9492.4	3593129.83	2017
2017_882	1	82377.66	85004701.8	2017
2017_883	1	23048.52	6996991.83	2017
2017_884	1	24755.25	12320755.99	2017
2017_885	1	618451.18	533098647.7	2017
2017_886	1	14182.69	3815960.78	2017
2017_887	1	43005.26	17717765.76	2017
2017_888	1	8572.37	2456442.31	2017
2017_889	1	15180	9422235.5	2017
2017_890	1	10373.71	3134803.81	2017
2017_891	1	7589.57	2467388.23	2017
2017_892	1	22719.59	7370098.07	2017
2017_893	1	15861.15	5605997.38	2017
2017_894	1	10525.14	3162691.6	2017
2017_895	1	9375	2912277.35	2017
2017_896	1	7608.81	2254573.18	2017
2017_897	1	42110.85	20061718.49	2017
2017_898	1	31808.43	16349503.34	2017
2017_899	1	31878.24	17994630.39	2017
2017_900	1	12400.56	5621169.49	2017
2017_901	1	10384.76	4487846.39	2017
2017_902	1	46591.68	33425339.89	2017
2017_903	1	23568.08	11448866.34	2017
2017_904	1	69745.42	34956377.18	2017
2017_905	1	15143.76	5358093.34	2017
2017_906	1	21725.02	9250092.45	2017
2017_907	1	9575.5	3575437.09	2017
2017_908	1	84333.33	63279129.82	2017
2017_909	1	66951.7	31270900.72	2017
2017_910	1	24479.27	11912316.62	2017
2017_911	1	13322.34	6770652.84	2017
2017_912	1	16069.41	6052166.95	2017
2017_913	1	11375.04	2911175.51	2017
2017_914	1	26122.28	11740580.59	2017
2017_915	1	13072.46	4039000.54	2017
2017_916	1	67088.91	36336639.8	2017
2017_917	1	7464.95	2455475.13	2017
2017_918	1	18033.72	7226869.15	2017
2017_919	1	69135.14	66222942.93	2017
2017_920	1	10268.44	4031438.7	2017
2017_921	1	107156.29	57432433.28	2017
2017_922	1	517262.86	360191870.8	2017
2017_923	1	55832.02	31317057.06	2017
2017_924	1	18932.69	8581882.92	2017
2017_925	1	163359.96	106342033.2	2017
2017_926	1	14168.01	6496095.42	2017
2017_927	1	14094.46	6301183.68	2017
2017_928	1	42557.2	21214658.48	2017
2017_929	1	14151.16	3575533.73	2017
2017_930	1	444018.16	345862527.7	2017
2017_931	1	7603.22	2926452.03	2017
2017_932	1	9413.12	2935818.3	2017
2017_933	1	40683.25	28929175.78	2017
2017_934	1	22696.57	8323886.54	2017
2017_935	1	8602.65	2923539.48	2017
2017_936	1	17888.55	7870234.07	2017
2017_937	1	9469.44	2905036.9	2017
2017_938	1	24747.65	11863437.64	2017
2017_939	1	12400.22	3372075.76	2017
2017_940	1	16806.45	4511876.99	2017
2017_941	1	13187.41	5393130.93	2017
2017_942	1	62600.88	24437958.66	2017
2017_943	1	26257.64	15044323.47	2017
2017_944	1	9401.15	3379199.74	2017
2017_945	1	10485.96	2465723.95	2017
2017_946	1	86800.02	58677946.5	2017
2017_947	1	14967.73	5384620.05	2017
2017_948	1	30378.18	17170392.19	2017
2017_949	1	12261.98	3578396.81	2017
2017_950	1	7699.05	2468823.55	2017
2017_951	1	13251.4	4911736.92	2017
2017_952	1	33095.36	13858867.43	2017
2017_953	1	9486.95	2691456.16	2017
2017_954	1	1121037.17	1097242394	2017
2017_955	1	12208.66	4286324.52	2017
2017_956	1	8507.96	3157132.52	2017
2017_957	1	9399.46	2702594.62	2017
2017_958	1	10146.13	4020700.37	2017
2017_959	1	9588.39	2464088.08	2017
2017_960	1	10364.96	3353312.83	2017
2017_961	1	8693.11	3135468.3	2017
2017_962	1	11413.59	4058068.47	2017
2017_963	1	23521.49	7672067.56	2017
2017_964	1	9379.8	3812971.81	2017
2017_965	1	9349.07	2897261.29	2017
2017_966	1	9295.84	2479426.56	2017
2017_967	1	14892.42	5632874.06	2017
2017_968	1	12155.44	3802782.72	2017
2017_969	1	16187.03	6957675.46	2017
2017_970	1	119709.02	83319770.36	2017
2017_971	1	43290.72	25662088.77	2017
2017_972	1	129329.28	150910539.4	2017
2017_973	1	40136.08	22355769.7	2017
2017_974	1	23729.93	10375062.05	2017
2017_975	1	9498.52	3372556.73	2017
2017_976	1	11171.45	3365698.18	2017
2017_977	1	9300.33	2933039.58	2017
2017_978	1	22543.16	18822862.39	2017
2017_979	1	12377.38	4702638.5	2017
2017_980	1	10380.86	3139322.09	2017
2017_981	1	251524.25	196570515.3	2017
2017_982	1	12939.65	4696933.34	2017
2017_983	1	15067.34	7173345.74	2017
2017_984	1	7718.33	2481040.53	2017
2017_985	1	16767.09	6065219.58	2017
2017_986	1	31402.78	17643724.92	2017
2017_987	1	8477.74	2911070.06	2017
2017_988	1	10376.02	2912428.13	2017
2017_989	1	12311.86	3607550.74	2017
2017_990	1	12378.06	4926938.98	2017
2017_991	1	19755.4	9190416.92	2017
2017_992	1	15912.7	4233329	2017
2017_993	1	7609.87	2254919.13	2017
2017_994	1	12313.16	4059444	2017
2017_995	1	8467.81	2680934.68	2017
2017_996	1	14084.23	7192323.03	2017
2017_997	1	28316.54	8790889.55	2017
2017_998	1	16127.18	6014028.76	2017
2017_999	1	83968.05	54163398.65	2017
2017_1000	1	107510.7	80646718.02	2017
2017_1001	1	13165.1	4927735.42	2017
2017_1002	1	11186.82	3150062.3	2017
2017_1003	1	23442.08	9191390.17	2017
2017_1004	1	36218.73	14762753.47	2017
2017_1005	1	8506.13	3155978.89	2017
2017_1006	1	126731.71	78094721.44	2017
2017_1007	1	12061.72	4709422.56	2017
2017_1008	1	8598.17	2919607.56	2017
2017_1009	1	16143.89	4687163.31	2017
2017_1010	1	24295.96	9608271.75	2017
2017_1011	1	22769.55	8523162.9	2017
2017_1012	1	18121.87	5342823.15	2017
2017_1013	1	13300.69	3823673.93	2017
2017_1014	1	17070.16	5602618.2	2017
2017_1015	1	9453.54	4231011	2017
2017_1016	1	74148.14	47560216.11	2017
2017_1017	1	7574.02	2456807.28	2017
2017_1018	1	15159.69	8052857.47	2017
2017_1019	1	16141.38	6693735.03	2017
2017_1020	1	12033.25	5358241.25	2017
2017_1021	1	7679.37	2454392.21	2017
2017_1022	1	17532.11	6969686.14	2017
2017_1023	1	10388.9	3818068.77	2017
2017_1024	1	6573.74	2457507.32	2017
2017_1025	1	10572.06	4015403.1	2017
2017_1026	1	14938.95	4472216.11	2017
2017_1027	1	640376.15	548118607.1	2017
2017_1028	1	8598.02	3368074.84	2017
2017_1029	1	228665.9	187491728.5	2017
2017_1030	1	149533.27	70748160.96	2017
2017_1031	1	7467.83	2458728.93	2017
2017_1032	1	41249.86	26614693.38	2017
2017_1033	1	19813.73	9813580.39	2017
2017_1034	1	19508.76	6706820.15	2017
2017_1035	1	126623.96	107973238	2017
2017_1036	1	23351.47	14018641.14	2017
2017_1037	1	12283.71	3591253.14	2017
2017_1038	1	16615.54	4249354.78	2017
2017_1039	1	12040.96	4024818.5	2017
2017_1040	1	59561.77	27219702.84	2017
2017_1041	1	23399.86	8936734.63	2017
2017_1042	1	23506.37	11391698.57	2017
2017_1043	1	11339.93	3782477.47	2017
2017_1044	1	20608.46	11166418.04	2017
2017_1045	1	14925.45	7367312.07	2017
2017_1046	1	13133.78	4459385.87	2017
2017_1047	1	11145.61	4023301.12	2017
2017_1048	1	86502.01	83006361.18	2017
2017_1049	1	10239.59	3566967.12	2017
2017_1050	1	120226.23	73962369.25	2017
2017_1051	1	19919.42	8025825.84	2017
2017_1052	1	25527.75	14091885.34	2017
2017_1053	1	11366.58	5141581.35	2017
2017_1054	1	9469.58	2904477.67	2017
2017_1055	1	19838.7	6708031.54	2017
2017_1056	1	214333.04	210379488.8	2017
2017_1057	1	10248.14	2456346.34	2017
2017_1058	1	51457.7	46214576.87	2017
2017_1059	1	11125.58	3118916.15	2017
2017_1060	1	11247.7	3571464.88	2017
2017_1061	1	28168.7	16957188.89	2017
2017_1062	1	67126.45	54700070.85	2017
2017_1063	1	8444.06	2888619.83	2017
2017_1064	1	9352.25	2454251.89	2017
2017_1065	1	25738.96	10057379.55	2017
2017_1066	1	538672.64	398610519.8	2017
2017_1067	1	13346.67	4230682.1	2017
2017_1068	1	14132.79	3789487.48	2017
2017_1069	1	253301.74	291967298.9	2017
2017_1070	1	14799.47	6909290.02	2017
2017_1071	1	17138.68	6465202.47	2017
2017_1072	1	10352.91	2676801.65	2017
2017_1073	1	10342.3	3784496.95	2017
2017_1074	1	42324.73	16660054.47	2017
2017_1075	1	12240.83	3566526.35	2017
2017_1076	1	17918.5	11816665.46	2017
2017_1077	1	14793.19	5122574.56	2017
2017_1078	1	210377.43	210519971.4	2017
2017_1079	1	263700.7	181168915.9	2017
2017_1080	1	11121.08	2894698.28	2017
2017_1081	1	8451.46	3561635.92	2017
2017_1082	1	20706.38	8254140.2	2017
2017_1083	1	8339.49	2671254.22	2017
2017_1084	1	14241.7	4679085.31	2017
2017_1085	1	47090.64	68487359.44	2017
2017_1086	1	11346.53	3118139.11	2017
2017_1087	1	23699.05	9803088.06	2017
2017_1088	1	7677.99	2450470.4	2017
2017_1089	1	14236.81	6901241.48	2017
2017_1090	1	16785.87	7565894.82	2017
2017_1091	1	2219645.75	3298941056	2017
2017_1092	1	8441.88	2665586.35	2017
2017_1093	1	15227.13	6666480.24	2017
2017_1094	1	20657.7	8215956.41	2017
2017_1095	1	313603.02	485574716.4	2017
2017_1096	2	12442.22	8512600.17	2017
2017_1097	2	26886.15	11735853.94	2017
2017_1098	2	23723.45	8509869.01	2017
2017_1099	2	13281.5	3679738.75	2017
2017_1100	2	12519.88	5750596.7	2017
2017_1101	2	18195.34	7585909.46	2017
2017_1102	2	12363.13	4601723.42	2017
2017_1103	2	13357.18	5287453.75	2017
2017_1104	2	142811.8	125437082.8	2017
2017_1105	2	13521.91	4831828.67	2017
2017_1106	2	21274.66	9426618.32	2017
2017_1107	2	7674.77	2756293.29	2017
2017_1108	2	17432.9	5745774.56	2017
2017_1109	2	8677.91	2528919.05	2017
2017_1110	2	20126.18	14038616.86	2017
2017_1111	2	11517.69	4828057.37	2017
2017_1112	2	7678.21	2758738.94	2017
2017_1113	2	8672.7	2295985.1	2017
2017_1114	2	12436.11	5056921.56	2017
2017_1115	2	8594.98	2297414.68	2017
2017_1116	2	39899.35	13327522.36	2017
2017_1117	2	12431.67	3675185.32	2017
2017_1118	2	25631.21	13793519.4	2017
2017_1119	2	26959.43	12418398.32	2017
2017_1120	2	12354.44	4596862.85	2017
2017_1121	2	19100.57	8493489.79	2017
2017_1122	2	8589.73	2294809.22	2017
2017_1123	2	131846.77	161466977.6	2017
2017_1124	2	9509.97	3214077.44	2017
2017_1125	2	8592.71	2755700.86	2017
2017_1126	2	19100.09	8493290.81	2017
2017_1127	2	75768.74	61817308.2	2017
2017_1128	2	14423.7	3670798.84	2017
2017_1129	2	17103.95	8957491.94	2017
2017_1130	2	13424.95	5048066.01	2017
2017_1131	2	14421.75	4357690.71	2017
2017_1132	2	37543.21	25270819.06	2017
2017_1133	2	11424.03	4359390.04	2017
2017_1134	2	25770.77	13312641.04	2017
2017_1135	2	12340.27	5276439.99	2017
2017_1136	2	12511.7	5510573.56	2017
2017_1137	2	15337.98	4127569.2	2017
2017_1138	2	9666.33	3437409.69	2017
2017_1139	2	8586.29	2751873.68	2017
2017_1140	2	11335.27	2751166.9	2017
2017_1141	2	31530.59	16302490.91	2017
2017_1142	2	23857.59	9874504.93	2017
2017_1143	2	9584.29	3208917.16	2017
2017_1144	2	13512.16	5739160.9	2017
2017_1145	2	51349.23	24078599.07	2017
2017_1146	2	23901.33	7094979.64	2017
2017_1147	2	20181.76	5508112.49	2017
2017_1148	2	9504.97	2523724.35	2017
2017_1149	2	19060.25	7544658.52	2017
2017_1150	2	13426.47	4360439.53	2017
2017_1151	2	11587.22	2522213.88	2017
2017_1152	2	10499.63	3208181.42	2017
2017_1153	2	7582.35	2749926.43	2017
2017_1154	2	13254.43	5275577.45	2017
2017_1155	2	26789.63	10963053.85	2017
2017_1156	2	11334.12	5043911.82	2017
2017_1157	2	92481.76	49482260.23	2017
2017_1158	2	8585.27	3439322.19	2017
2017_1159	2	33318.77	14656023.61	2017
2017_1160	2	9650.03	2511033.71	2017
2017_1161	2	27684.07	20193246.71	2017
2017_1162	2	27505.82	17199836.93	2017
2017_1163	2	8650.25	2282314.97	2017
2017_1164	2	3835.8	688342.87	2017
2017_1165	2	9399.51	3884408.42	2017
2017_1166	2	20097.3	11703716.21	2017
2017_1167	2	54400.42	24431647.77	2017
2017_1168	2	6741.14	2284798.62	2017
2017_1169	2	7568.89	2284056.37	2017
2017_1170	2	18963.26	7079253.97	2017
2017_1171	2	42653.97	22224235	2017
2017_1172	2	93495.19	95733644.85	2017
2017_1173	2	10395.35	2740290.01	2017
2017_1174	2	9578.52	2975890.19	2017
2017_1175	2	18905.44	10076664.39	2017
2017_1176	2	26903.53	17396030.64	2017
2017_1177	2	15239.9	4807033.06	2017
2017_1178	2	23981.86	9837370.1	2017
2017_1179	2	11320.02	3203036.47	2017
2017_1180	2	7661.52	2288347.98	2017
2017_1181	2	11405.88	3203273.27	2017
2017_1182	2	13404.22	3888207.04	2017
2017_1183	2	55870.81	27899504.55	2017
2017_1184	2	26730.1	14189126.77	2017
2017_1185	2	8571.63	3428782.79	2017
2017_1186	2	9493.12	2976115.16	2017
2017_1187	2	19146.3	8460255	2017
2017_1188	2	10570.93	3885105.65	2017
2017_1189	2	18987.5	14653756.88	2017
2017_1190	2	10488.36	2515628.32	2017
2017_1191	2	71091.11	46289134.19	2017
2017_1192	2	13294.05	6609435.74	2017
2017_1193	2	11573.46	4114969.04	2017
2017_1194	2	77259.1	45293174.37	2017
2017_1195	2	46120.97	25834027	2017
2017_1196	2	23747.35	7965694.86	2017
2017_1197	2	14408.35	4347352.93	2017
2017_1198	2	12468.62	4786051.12	2017
2017_1199	2	14318.83	3430750.26	2017
2017_1200	2	24824.29	11371415.22	2017
2017_1201	2	11454.56	2955057.95	2017
2017_1202	2	11502.03	4125802.88	2017
2017_1203	2	70468.07	31985770.77	2017
2017_1204	2	21727.49	11583955.57	2017
2017_1205	2	15180.62	6815138.89	2017
2017_1206	2	24552.57	14316705.15	2017
2017_1207	2	10452.53	2725866.68	2017
2017_1208	2	14062.72	4807075.09	2017
2017_1209	2	30559.57	13271899.84	2017
2017_1210	2	9544.38	3408879.9	2017
2017_1211	2	12370.45	4322522.09	2017
2017_1212	2	57524.08	50214442.3	2017
2017_1213	2	56277.23	31795880.18	2017
2017_1214	2	13376.73	4099576.81	2017
2017_1215	2	12494.77	3890434.74	2017
2017_1216	2	22888.81	8622294.47	2017
2017_1217	2	74617.29	42910607.62	2017
2017_1218	2	14347.51	6578209.2	2017
2017_1219	2	16967.96	5715484.51	2017
2017_1220	2	72252.13	41107747.19	2017
2017_1221	2	10578.78	3203502.04	2017
2017_1222	2	13189.44	6366708.16	2017
2017_1223	2	12494.68	3890254.45	2017
2017_1224	2	11178.91	3403092.25	2017
2017_1225	2	44966.35	21507661.68	2017
2017_1226	2	13409.36	8468076.77	2017
2017_1227	2	11464.23	3187645.42	2017
2017_1228	2	7808.77	2270324.67	2017
2017_1229	2	12438.87	2947947.71	2017
2017_1230	2	7538.51	2267468.92	2017
2017_1231	2	9543.49	3180868.75	2017
2017_1232	2	38782.52	16555884.19	2017
2017_1233	2	20073.73	6127276.2	2017
2017_1234	2	14319.59	4575091.63	2017
2017_1235	2	11309.8	4114250.53	2017
2017_1236	2	69185.07	41689059.15	2017
2017_1237	2	8554.97	2960667.87	2017
2017_1238	2	12097.22	4090475.64	2017
2017_1239	2	81422.13	35213599.54	2017
2017_1240	2	10573.09	2971143.03	2017
2017_1241	2	22145.33	7997696.39	2017
2017_1242	2	9484.44	4572349.89	2017
2017_1243	2	10582.88	3434640.96	2017
2017_1244	2	18732.89	6363045.65	2017
2017_1245	2	35213.45	17618511.35	2017
2017_1246	2	11316.67	3890792.84	2017
2017_1247	2	7656.84	2513732	2017
2017_1248	2	18136.19	7080768.86	2017
2017_1249	2	8656.56	2741078.12	2017
2017_1250	2	13170.09	5669399.07	2017
2017_1251	2	10358.87	2950680.64	2017
2017_1252	2	35380.61	15471743.07	2017
2017_1253	2	57434.86	26578087.23	2017
2017_1254	2	22606.19	10650144.94	2017
2017_1255	2	47045.73	26296458.43	2017
2017_1256	2	19064.11	6176940.58	2017
2017_1257	2	11394.95	2513138.34	2017
2017_1258	2	23796.24	10513871.79	2017
2017_1259	2	16265.35	6586173.93	2017
2017_1260	2	8488.03	2975953.87	2017
2017_1261	2	10488.33	3659575.16	2017
2017_1262	2	8547.65	2955756.13	2017
2017_1263	2	19047.92	6395210.68	2017
2017_1264	2	36850.3	15021323.64	2017
2017_1265	2	23147.57	10967850.36	2017
2017_1266	2	12405.52	5033569.62	2017
2017_1267	2	46511.3	18063250.63	2017
2017_1268	2	7638.56	2501598.43	2017
2017_1269	2	19965.13	7473898.15	2017
2017_1270	2	7625.29	2492853.36	2017
2017_1271	2	13304.6	3881507.94	2017
2017_1272	2	19058.01	10060191.79	2017
2017_1273	2	13319.63	4347974.3	2017
2017_1274	2	10439.93	2946171.73	2017
2017_1275	2	9619.8	2265498.81	2017
2017_1276	2	11484.13	2970096.34	2017
2017_1277	2	13494.23	7318376.15	2017
2017_1278	2	10371.23	2957833.49	2017
2017_1279	2	29130.73	10641886.3	2017
2017_1280	2	19919.67	8872011.97	2017
2017_1281	2	13185.76	3183033.89	2017
2017_1282	2	9573.39	3658002.32	2017
2017_1283	2	44136.28	25159139.26	2017
2017_1284	2	9534.95	2948127.13	2017
2017_1285	2	13395.73	5252786.98	2017
2017_1286	2	24692.14	8674636.98	2017
2017_1287	2	15182.4	7954620.63	2017
2017_1288	2	14175.04	4313536.12	2017
2017_1289	2	8745.67	2740088.94	2017
2017_1290	2	10458.55	2729290.91	2017
2017_1291	2	45650.78	30351928.11	2017
2017_1292	2	6629.4	2267822.45	2017
2017_1293	2	60868.68	28994827.78	2017
2017_1294	2	9543.8	2726387.68	2017
2017_1295	2	12349.84	3628138.57	2017
2017_1296	2	121695.74	86293106.28	2017
2017_1297	2	12359.23	5223482.86	2017
2017_1298	2	8443.78	2266764.64	2017
2017_1299	2	9457.47	3183605.05	2017
2017_1300	2	29543.39	14632825.86	2017
2017_1301	2	8470.91	2737200.17	2017
2017_1302	2	17329.8	6112771.57	2017
2017_1303	2	10441.01	3853615.71	2017
2017_1304	2	13172.08	5446114.2	2017
2017_1305	2	32114.8	14937478.12	2017
2017_1306	2	34242.41	18603225.86	2017
2017_1307	2	20772.79	10635711.1	2017
2017_1308	2	13311.32	5714549.65	2017
2017_1309	2	7709.53	2261972.01	2017
2017_1310	2	20161.05	9154911.88	2017
2017_1311	2	9443.36	2947756.69	2017
2017_1312	2	9533.34	2266906.9	2017
2017_1313	2	7532.3	2265133.7	2017
2017_1314	2	21854.03	5653287.61	2017
2017_1315	2	10340.82	2715781.79	2017
2017_1316	2	12353.22	3176554.05	2017
2017_1317	2	13329.63	5878809.5	2017
2017_1318	2	10441.25	3173872.39	2017
2017_1319	2	24770.66	11998748.66	2017
2017_1320	2	10394.48	2743601.83	2017
2017_1321	2	9562.5	3193143.63	2017
2017_1322	2	28458.87	23566178.99	2017
2017_1323	2	9559.81	3191327.77	2017
2017_1324	2	10541.15	2724713.74	2017
2017_1325	2	14256	4308121.71	2017
2017_1326	2	16964.08	4527364.36	2017
2017_1327	2	8432.56	2488087.53	2017
2017_1328	2	37578.98	13145563.63	2017
2017_1329	2	228826.42	173508356.5	2017
2017_1330	2	19322.96	8680733.56	2017
2017_1331	2	842968.99	611458281.7	2017
2017_1332	2	14110.16	4330902.61	2017
2017_1333	2	12338.27	3621615.56	2017
2017_1334	2	7534.63	2720168.03	2017
2017_1335	2	9448.63	2270264.03	2017
2017_1336	2	9477.3	3882606.35	2017
2017_1337	2	7523.92	2260541.62	2017
2017_1338	2	27652.18	9944414.15	2017
2017_1339	2	10425.07	3616164.73	2017
2017_1340	2	7535.4	2494061.56	2017
2017_1341	2	17210.73	5472619.91	2017
2017_1342	2	21132.46	8140641.55	2017
2017_1343	2	11437.25	4304852.34	2017
2017_1344	2	14137.84	4292613.78	2017
2017_1345	2	26320.99	10198131.52	2017
2017_1346	2	14253.56	5439938.62	2017
2017_1347	2	20977.07	9977511.36	2017
2017_1348	2	16155.13	5210208.48	2017
2017_1349	2	21769.22	7467361.29	2017
2017_1350	2	11564.01	4331191.55	2017
2017_1351	2	17297.97	5697491.4	2017
2017_1352	2	20973.17	7933733.86	2017
2017_1353	2	7613.95	2259213.86	2017
2017_1354	2	180152.43	131982944.9	2017
2017_1355	2	8623.2	2718186.69	2017
2017_1356	2	9518.29	3163423.95	2017
2017_1357	2	22697.95	9976350.18	2017
2017_1358	2	26317.2	9742045.58	2017
2017_1359	2	12376.77	5466267.91	2017
